ISO3,Item Code,Item,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021
AFG,983,Butter and ghee of sheep milk,t,4104.0,4124.25,4414.5,4725.0,4880.25,4421.25,4725.0,4725.0,4725.0,4387.5,3510.0,3240.0,3813.75,4252.5,4725.0,4860.0,4826.25,4819.5,4961.25,5082.75,5602.5,5487.75,5535.0,4725.0,3825.22,2812.72,2924.78,3375.0,3825.22,4782.38,4792.5,4556.25,4387.5,4494.64,4252.5,4725.0,5130.0,5467.5,5940.0,5062.5,4725.0,2970.0,3037.5,3442.5,3645.0,3105.0,4522.5,4410.0,4455.0,4500.0,4770.0,4747.5,4927.5,4557.01,4495.76,4508.7,4651.73,4679.01,3803.54,4604.94,4588.54
AFG,886,Butter of cow milk,t,7000.0,7000.0,8000.0,8000.0,9000.0,10000.0,11000.0,11660.0,11660.0,10000.0,9600.0,10300.0,11200.0,11600.0,11680.0,12000.0,10450.0,10650.0,10880.0,11120.0,11120.0,11120.0,12000.0,12000.0,10000.0,6000.0,7200.0,7200.0,7200.0,11200.0,12000.0,12800.0,15300.0,18900.0,22000.0,25200.0,27600.0,28600.0,33000.0,26402.88,16005.72,32022.26,29669.76,30367.74,29324.18,27973.46,29088.4,28291.64,28693.84,28500.58,28477.76,30321.16,30795.34,42723.93,37869.02,37987.38,36450.12,37098.96,36731.28,36357.0,36798.21
AFG,899,"Buttermilk, dry",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7002.2,6057.24,6440.46,5827.45,5931.4,5895.51,5829.46,5884.56
AFG,1021,"Cheese from milk of goats, fresh or processed",t,3150.0,3150.0,3600.0,3600.0,4050.0,4050.0,4500.0,4860.0,4860.0,4140.0,3330.0,3240.0,3960.0,3960.0,3960.0,4050.0,4140.0,4140.0,4320.0,4320.0,4410.0,4410.0,4950.0,4410.0,3780.0,3150.0,3600.0,3960.0,4410.0,4590.0,5040.0,5220.0,5670.0,6120.0,6300.0,7560.0,9000.0,10800.0,12150.0,9963.0,8730.0,11106.0,9090.0,10350.0,9450.0,9900.0,10170.0,10152.0,10170.0,10080.0,10800.0,10620.0,10134.0,9793.18,10419.16,10167.67,10311.55,10470.46,10632.05,10574.54,10651.12
AFG,984,"Cheese from milk of sheep, fresh or processed",t,10944.0,10998.0,11772.0,12600.0,13014.0,11790.0,12600.0,12600.0,12600.0,11700.0,9360.0,8640.0,10170.0,11340.0,12600.0,12960.0,12870.0,12852.0,13230.0,13554.0,14940.0,14634.0,14760.0,12600.0,10200.6,7500.6,7799.4,9000.0,10200.6,12753.0,12780.0,12150.0,11700.0,11985.71,11340.0,12600.0,13680.0,14580.0,15840.0,13500.0,12600.0,7920.0,8100.0,9180.0,9720.0,8280.0,12060.0,11760.0,11880.0,12000.0,12720.0,12660.0,13140.0,12152.03,11988.7,12023.2,12404.62,12477.37,10142.79,12279.84,12236.12
AFG,1186,Raw silk (not thrown),t,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,44.0,34.0,50.0,50.0,50.0,110.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,50.0,49.0,50.0,49.0,50.0,49.0,50.0
AFG,888,Skim milk of cows,t,131600.0,131600.0,150400.0,150400.0,169200.0,188000.0,206800.0,219208.0,219208.0,188000.0,180480.0,193640.0,210560.0,218080.0,219584.0,225600.0,196460.0,200220.0,204544.0,209056.0,209056.0,209056.0,225600.0,225600.0,188000.0,112800.0,135360.0,135360.0,135360.0,210560.0,225600.0,240640.0,287640.0,355320.0,413600.0,473760.0,518880.0,537680.0,620400.0,496374.16,300907.53,602018.5,557791.5,570913.5,551294.56,525901.06,546861.94,531882.8,539444.2,535810.9,535381.9,570037.8,578952.4,803209.89,711937.64,714162.71,685262.26,697460.45,690548.02,683511.53,691806.36
AFG,1811,Butter and Ghee,t,11104.0,11124.0,12415.0,12725.0,13880.0,14421.0,15725.0,16385.0,16385.0,14388.0,13110.0,13540.0,15014.0,15853.0,16405.0,16860.0,15276.0,15470.0,15841.0,16203.0,16723.0,16608.0,17535.0,16725.0,13825.0,8813.0,10125.0,10575.0,11025.0,15982.0,16793.0,17356.0,19688.0,23395.0,26253.0,29925.0,32730.0,34068.0,38940.0,31465.0,20731.0,34992.0,32707.0,33810.0,32969.0,31078.0,33611.0,32702.0,33149.0,33001.0,33248.0,35069.0,35723.0,47281.0,42365.0,42496.0,41102.0,41778.0,40535.0,40962.0,41387.0
AFG,1745,Cheese (All Kinds),t,14094.0,14148.0,15372.0,16200.0,17064.0,15840.0,17100.0,17460.0,17460.0,15840.0,12690.0,11880.0,14130.0,15300.0,16560.0,17010.0,17010.0,16992.0,17550.0,17874.0,19350.0,19044.0,19710.0,17010.0,13981.0,10651.0,11399.0,12960.0,14611.0,17343.0,17820.0,17370.0,17370.0,18106.0,17640.0,20160.0,22680.0,25380.0,27990.0,23463.0,21330.0,19026.0,17190.0,19530.0,19170.0,18180.0,22230.0,21912.0,22050.0,22080.0,23520.0,23280.0,23274.0,21945.0,22408.0,22191.0,22716.0,22948.0,20775.0,22854.0,22887.0
AFG,1809,"Skim Milk & Buttermilk, Dry",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7002.0,6057.0,6440.0,5827.0,5931.0,5896.0,5829.0,5885.0
ALB,886,Butter of cow milk,t,880.0,900.0,960.0,1000.0,1100.0,1150.0,1300.0,1350.0,1450.0,1650.0,1950.0,2000.0,2100.0,2200.0,2500.0,2800.0,3350.0,3400.0,3550.0,3650.0,3650.0,3600.0,3700.0,3700.0,3800.0,3800.0,3900.0,3900.0,3900.0,2382.0,1800.0,1500.0,1100.0,1000.0,950.0,1250.0,900.0,680.0,850.0,800.0,970.0,762.0,800.0,1000.0,1500.0,2000.0,3532.0,2517.0,2780.0,3100.0,3200.0,3500.0,3700.0,4500.0,5800.0,4835.0,5173.0,4811.0,4281.79,3811.25,3392.0
ALB,899,"Buttermilk, dry",t,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.02,259.01,259.02,259.03,258.99,259.03,259.07,258.88,259.14,259.2,258.3,259.91,259.38,255.62,264.74,257.77,244.35,292.09,236.87,204.08,435.31,71.23,105.7,1129.01,1229.59,1111.22,1093.9,1021.4,1021.87
ALB,1021,"Cheese from milk of goats, fresh or processed",t,944.0,944.0,700.0,500.0,420.0,400.0,500.0,600.0,700.0,700.0,800.0,700.0,800.0,900.0,1000.0,1200.0,1300.0,1300.0,1400.0,1100.0,1300.0,1500.0,1800.0,2000.0,1800.0,1900.0,1700.0,1600.0,1500.0,1500.0,1000.0,500.0,500.0,600.0,700.0,1000.0,1000.0,1000.0,1000.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1113.72,1132.78,1155.34,1163.05,1123.72,1106.94,1109.38
ALB,984,"Cheese from milk of sheep, fresh or processed",t,945.0,945.0,700.0,400.0,380.0,400.0,400.0,500.0,500.0,500.0,600.0,600.0,600.0,600.0,800.0,800.0,900.0,1000.0,1000.0,850.0,1000.0,1100.0,1100.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,700.0,800.0,1000.0,1000.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1274.81,1206.87,1224.53,1211.46,1156.96,1090.33,1075.4
ALB,901,Cheese from whole cow milk,t,1889.0,1890.0,2050.0,2500.0,3000.0,3400.0,3900.0,4100.0,4500.0,4800.0,5800.0,5700.0,5600.0,6000.0,7000.0,7600.0,8000.0,8600.0,9600.0,7780.0,9000.0,10300.0,11500.0,12800.0,12500.0,12000.0,11800.0,11500.0,11000.0,10616.0,8000.0,7000.0,6000.0,6101.0,8000.0,9000.0,9000.0,8800.0,8600.0,8404.0,8056.0,10336.0,12053.0,12000.0,12300.0,12100.0,14100.0,12070.0,12500.0,13700.0,14800.0,15200.0,16500.0,18650.0,22500.0,36337.0,38881.0,36163.0,35161.37,33333.31,31600.0
ALB,888,Skim milk of cows,t,18009.0,18492.0,19550.0,20700.0,22153.6,23450.8,26505.2,27521.8,29936.8,33759.4,39900.4,41400.0,42550.0,44505.0,51520.0,57960.0,68540.0,69920.0,72588.0,74520.0,74888.0,73600.0,75624.0,75440.0,77188.0,78476.0,79304.0,80040.0,80224.0,48760.0,36800.0,30360.0,22264.0,20240.0,19228.0,25390.16,18216.0,13690.52,17204.0,16192.0,19605.2,15364.0,16100.0,20240.0,29992.0,40296.0,70840.0,50784.0,56120.0,62632.4,66431.61,70471.62,75631.31,87919.88,105065.21,108271.96,116625.93,107951.83,102163.99,95036.9,88476.15
ALB,1811,Butter and Ghee,t,880.0,900.0,960.0,1000.0,1100.0,1150.0,1300.0,1350.0,1450.0,1650.0,1950.0,2000.0,2100.0,2200.0,2500.0,2800.0,3350.0,3400.0,3550.0,3650.0,3650.0,3600.0,3700.0,3700.0,3800.0,3800.0,3900.0,3900.0,3900.0,2382.0,1800.0,1500.0,1100.0,1000.0,950.0,1250.0,900.0,680.0,850.0,800.0,970.0,762.0,800.0,1000.0,1500.0,2000.0,3532.0,2517.0,2780.0,3100.0,3200.0,3500.0,3700.0,4500.0,5800.0,4835.0,5173.0,4811.0,4282.0,3811.0,3392.0
ALB,1745,Cheese (All Kinds),t,3778.0,3779.0,3450.0,3400.0,3800.0,4200.0,4800.0,5200.0,5700.0,6000.0,7200.0,7000.0,7000.0,7500.0,8800.0,9600.0,10200.0,10900.0,12000.0,9730.0,11300.0,12900.0,14400.0,16000.0,15500.0,15100.0,14700.0,14300.0,13700.0,13316.0,9700.0,8300.0,7500.0,7701.0,9900.0,11200.0,11200.0,11000.0,10800.0,10654.0,10306.0,12586.0,14303.0,14250.0,14550.0,14300.0,16300.0,14270.0,14700.0,15900.0,17000.0,17400.0,18700.0,20850.0,24889.0,38677.0,41261.0,38538.0,37442.0,35531.0,33785.0
ALB,1809,"Skim Milk & Buttermilk, Dry",t,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.01,258.97,259.01,259.05,258.86,259.12,259.18,258.28,259.89,259.36,255.6,264.72,257.75,244.34,292.09,236.81,204.11,435.33,71.0,106.0,1129.0,1230.0,1111.0,1094.0,1021.0,1022.0
DZA,886,Butter of cow milk,t,45.0,45.0,45.0,90.0,90.0,135.0,135.0,135.0,180.0,225.0,225.0,225.0,270.0,450.0,540.0,630.0,630.0,675.0,675.0,720.0,765.0,810.0,855.0,900.0,900.0,900.0,936.0,972.0,990.0,1017.0,1039.5,1062.0,990.0,1080.0,1111.5,1154.25,1111.5,1239.75,1325.25,1496.25,1496.25,1539.0,1581.75,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,4905.57,5452.9,5753.8,6276.67,6608.73,5463.11,5255.04,4968.3,4654.54,4619.59,4500.38,4490.84
DZA,899,"Buttermilk, dry",t,4066.02,4013.28,3960.54,3907.8,3855.06,3802.32,3749.58,3696.84,3644.1,3591.36,3538.62,3485.88,3433.15,3380.41,3327.67,3274.93,3222.19,3169.45,3116.71,3063.97,3011.23,2958.49,2905.75,2853.01,2800.27,2747.53,2694.79,2642.06,2589.32,2536.58,2483.84,2431.1,2378.36,2325.62,2272.88,2220.14,2167.4,2114.66,2061.92,2009.18,1956.44,1903.7,1850.97,1798.23,1745.49,1692.75,1640.01,1587.27,1534.53,1481.79,1429.05,1376.31,1323.57,1394.31,1145.84,1114.13,1078.98,986.46,971.15,947.84,944.2
DZA,904,Cheese from skimmed cow milk,t,110.0,110.0,110.0,220.0,220.0,330.0,330.0,330.0,330.0,440.0,440.0,440.0,440.0,550.0,660.0,770.0,770.0,880.0,880.0,880.0,880.0,880.0,913.0,935.0,957.0,968.0,979.0,990.0,1001.0,1012.0,1023.0,1034.0,1045.0,1056.0,1100.0,1177.0,1133.0,1210.0,1320.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1743.79,1938.98,2045.48,2230.27,3849.17,3175.74,3051.01,2888.79,2698.74,2684.62,2617.72,2609.72
DZA,888,Skim milk of cows,t,950.0,950.0,950.0,1900.0,1900.0,2850.0,2850.0,2850.0,3800.0,4750.0,4750.0,4750.0,5700.0,9500.0,11400.0,13300.0,13300.0,14250.0,14250.0,15200.0,16150.0,17100.0,18050.0,19000.0,19000.0,19000.0,19760.0,20520.0,20900.0,21470.0,21945.0,22420.0,20900.0,22800.0,23465.0,24367.5,23465.0,26172.5,27977.5,31587.5,31587.5,32490.0,33392.5,48450.0,48450.0,48450.0,48450.0,48450.0,48450.0,103562.13,115116.7,121469.05,132507.54,139517.57,115332.33,110939.81,104886.4,98262.43,97524.74,95008.03,94806.56
DZA,1811,Butter and Ghee,t,45.0,45.0,45.0,90.0,90.0,135.0,135.0,135.0,180.0,225.0,225.0,225.0,270.0,450.0,540.0,630.0,630.0,675.0,675.0,720.0,765.0,810.0,855.0,900.0,900.0,900.0,936.0,972.0,990.0,1017.0,1040.0,1062.0,990.0,1080.0,1112.0,1154.0,1112.0,1240.0,1325.0,1496.0,1496.0,1539.0,1582.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,4906.0,5453.0,5754.0,6277.0,6609.0,5463.0,5255.0,4968.0,4655.0,4620.0,4500.0,4491.0
DZA,1745,Cheese (All Kinds),t,110.0,110.0,110.0,220.0,220.0,330.0,330.0,330.0,330.0,440.0,440.0,440.0,440.0,550.0,660.0,770.0,770.0,880.0,880.0,880.0,880.0,880.0,913.0,935.0,957.0,968.0,979.0,990.0,1001.0,1012.0,1023.0,1034.0,1045.0,1056.0,1100.0,1177.0,1133.0,1210.0,1320.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1744.0,1939.0,2045.0,2230.0,3849.0,3176.0,3051.0,2889.0,2699.0,2685.0,2618.0,2610.0
DZA,1809,"Skim Milk & Buttermilk, Dry",t,4065.6,4012.87,3960.13,3907.4,3854.67,3801.93,3749.2,3696.47,3643.73,3591.0,3538.27,3485.53,3432.8,3380.07,3327.33,3274.6,3221.87,3169.13,3116.4,3063.67,3010.93,2958.2,2905.47,2852.73,2800.0,2747.27,2694.53,2641.8,2589.07,2536.33,2483.6,2430.87,2378.13,2325.4,2272.67,2219.93,2167.2,2114.47,2061.73,2009.0,1956.27,1903.53,1850.8,1798.07,1745.33,1692.6,1639.87,1587.13,1534.4,1481.67,1428.93,1376.2,1323.47,1394.0,1146.0,1114.0,1079.0,986.0,971.0,948.0,944.0
AGO,886,Butter of cow milk,t,275.0,287.5,300.0,312.55,312.56,312.57,317.61,325.21,332.69,335.04,337.59,350.01,356.31,362.57,368.75,343.75,350.0,362.5,375.0,387.5,387.57,392.73,397.95,403.0,411.0,411.38,404.25,392.0,376.5,390.63,382.25,396.0,382.75,366.75,375.75,412.5,443.0,481.25,480.5,492.0,539.62,573.22,579.41,602.75,621.78,509.75,515.69,510.51,424.71,522.62,484.54,525.85,539.69,550.42,596.98,601.06,596.65,608.02,592.66,579.11,561.09
AGO,899,"Buttermilk, dry",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.57,868.97,454.47,238.81,513.14,371.17,169.42,122.59
AGO,901,Cheese from whole cow milk,t,687.5,718.75,750.0,781.36,781.4,781.42,794.03,813.02,831.73,837.59,843.97,875.04,890.76,906.42,921.88,859.38,875.0,906.25,937.5,968.75,968.94,981.81,994.88,1007.5,1027.5,1028.44,1010.63,980.0,941.25,976.57,955.63,990.0,956.88,916.88,939.38,1031.25,1107.5,1203.13,1201.25,1230.0,1349.06,1433.05,1448.52,1506.88,1554.45,1274.36,1289.22,1276.27,1061.78,1306.54,1211.34,1314.62,1349.23,1376.06,1492.45,1502.65,1491.63,1520.05,1481.66,1447.79,1402.72
AGO,1043,"Pig fat, rendered",t,384.0,384.0,384.0,384.0,432.0,432.0,432.0,432.0,432.0,432.0,456.0,470.4,496.8,528.0,552.0,588.0,624.0,660.0,756.0,792.0,816.0,852.0,888.0,924.0,960.0,988.8,1008.0,1015.2,1056.0,1056.0,1060.8,1068.0,1056.0,1044.0,1056.0,1068.0,1080.0,1068.0,1056.0,1056.0,1104.0,1260.0,1320.0,1452.0,1473.6,1646.4,1838.4,2052.0,2287.2,2432.84,2683.24,2955.24,3274.45,3702.8,4033.62,4066.86,4434.6,4567.88,5053.82,4508.82,4947.13
AGO,888,Skim milk of cows,t,5225.0,5462.5,5700.0,5938.35,5938.64,5938.83,6034.64,6178.99,6321.16,6365.71,6414.16,6650.28,6769.8,6888.78,7006.25,6531.25,6650.0,6887.5,7125.0,7362.5,7363.93,7461.77,7561.05,7657.0,7809.0,7816.13,7680.75,7448.0,7153.5,7421.92,7262.75,7524.0,7272.25,6968.25,7139.25,7837.5,8417.0,9143.75,9129.5,9348.0,10252.83,10891.18,11008.74,11452.3,11813.82,9685.16,9798.06,9699.64,8069.54,9929.72,9206.18,9991.15,10254.16,10458.02,11342.61,11420.18,11336.39,11552.39,11260.63,11003.18,10660.66
AGO,1811,Butter and Ghee,t,275.0,288.0,300.0,313.0,313.0,313.0,318.0,325.0,333.0,335.0,338.0,350.0,356.0,363.0,369.0,344.0,350.0,363.0,375.0,388.0,388.0,393.0,398.0,403.0,411.0,411.0,404.0,392.0,377.0,391.0,382.0,396.0,383.0,367.0,376.0,413.0,443.0,481.0,481.0,492.0,540.0,573.0,579.0,603.0,622.0,510.0,516.0,511.0,425.0,523.0,485.0,526.0,540.0,550.0,597.0,601.0,597.0,608.0,593.0,579.0,561.0
AGO,1745,Cheese (All Kinds),t,688.0,719.0,750.0,781.0,781.0,781.0,794.0,813.0,832.0,838.0,844.0,875.0,891.0,906.0,922.0,859.0,875.0,906.0,938.0,969.0,969.0,982.0,995.0,1008.0,1028.0,1028.0,1011.0,980.0,941.0,977.0,956.0,990.0,957.0,917.0,939.0,1031.0,1108.0,1203.0,1201.0,1230.0,1349.0,1433.0,1449.0,1507.0,1554.0,1274.0,1289.0,1276.0,1062.0,1307.0,1211.0,1315.0,1349.0,1376.0,1492.0,1503.0,1492.0,1520.0,1482.0,1448.0,1403.0
AGO,1809,"Skim Milk & Buttermilk, Dry",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,869.0,454.0,239.0,513.0,371.0,169.0,123.0
ATG,899,"Buttermilk, dry",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,904,Cheese from skimmed cow milk,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,1043,"Pig fat, rendered",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,898,Skim milk and whey powder,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,896,"Skim milk, condensed",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,895,"Skim milk, evaporated",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,1225,Tallow,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,1745,Cheese (All Kinds),t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,1816,Evaporated & Condensed Milk,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,1809,"Skim Milk & Buttermilk, Dry",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,886,Butter of cow milk,t,54674.0,49011.0,50675.0,50821.0,42351.0,46220.0,40571.0,39289.0,34874.0,27545.0,36458.0,48805.0,37477.0,34949.0,40035.0,40184.0,30049.0,29217.0,33056.0,29157.0,32273.0,37288.0,33721.0,28185.0,32147.0,32022.0,34126.0,36551.0,36637.0,35421.0,38000.0,37000.0,36000.0,43494.0,51299.0,52000.0,49000.0,47000.0,51800.0,52700.0,53400.0,54600.0,55300.0,55000.0,51000.0,53000.0,52000.0,50780.0,50623.0,49643.06,53564.74,53314.68,50111.0,48059.0,41226.0,34234.0,26807.0,29351.0,28694.0,34661.0,41131.0
ARG,899,"Buttermilk, dry",t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044.01,4173.68,3462.26,3388.54,3964.94,3873.69,1949.84,2777.59
